Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Year,Month,Day,Weekday,Order_Hour,Pickup_Hour
cwlq374820149,32,4.7,22.32,73.17,22.4,73.25,Stormy,Jam,van,Metropolitian ,130,Shoes,2022,3,14,0,21.0,21
ehnm611881222,22,4.9,26.902328,75.794257,26.932328,75.824257,Sunny,Medium,motorcycle ,Urban ,95,Skincare,2022,3,11,4,18.0,18
pfik167084300,30,4.7,13.064181,80.236442,13.194181,80.366442,Sunny,Low,scooter ,Metropolitian ,23,Grocery,2022,3,20,6,23.0,23
novc540360333,21,4.2,12.986047,80.218114,13.116047,80.348114,Cloudy,Medium,van,Metropolitian ,175,Sports,2022,3,18,4,18.0,18
ysyk154561579,30,3.7,12.3085,76.665808,12.3985,76.755808,Sandstorms,Jam,scooter ,Metropolitian ,210,Outdoors,2022,3,16,2,19.0,19
hhye219019214,26,4.9,26.892312,75.806896,27.002312,75.916896,Cloudy,Jam,motorcycle ,Metropolitian ,190,Shoes,2022,3,27,6,21.0,21
oxpb459018438,20,4.6,12.3085,76.665808,12.3885,76.745808,Sandstorms,Jam,scooter ,Metropolitian ,115,Toys,2022,3,6,6,21.0,21
gnku462753926,35,4.7,22.732225,75.874765,22.812225,75.954765,Sunny,Medium,motorcycle ,Metropolitian ,135,Skincare,2022,3,31,3,18.0,19
yxbk739254885,25,4.6,26.463504,80.372929,26.523504,80.432929,Fog,Jam,scooter ,Metropolitian ,27,Grocery,2022,2,17,3,20.0,21
xpva904014752,32,4.0,12.325461,76.632278,12.345461,76.652278,Stormy,Low,motorcycle ,Metropolitian ,140,Home,2022,4,3,6,9.0,9
roes861857635,20,4.8,22.728163,75.884212,22.778163,75.934212,Sunny,Jam,motorcycle ,Metropolitian ,65,Cosmetics,2022,3,1,1,21.0,21
pgde194816690,21,4.7,30.895204,75.822103,30.955204,75.882103,Fog,Jam,motorcycle ,Metropolitian ,120,Electronics,2022,2,17,3,20.0,20
buwd585339074,25,4.7,11.024839,77.007003,11.084839,77.067003,Fog,Jam,motorcycle ,Metropolitian ,100,Outdoors,2022,3,30,2,20.0,20
mntp848067314,31,5.0,11.001852,76.976268,11.031852,77.006268,Sandstorms,Jam,scooter ,Urban ,135,Books,2022,3,13,6,22.0,22
lout234744195,32,4.8,12.337978,76.616792,12.447978,76.726792,Sandstorms,Low,motorcycle ,Metropolitian ,100,Electronics,2022,4,6,2,23.0,23
ypso113701961,25,4.0,22.552996,88.35231,22.602996,88.40231,Stormy,Low,motorcycle ,Metropolitian ,23,Grocery,2022,2,15,1,23.0,0
spey069533080,27,4.6,17.426228,78.407495,17.466228,78.447495,Cloudy,High,scooter ,Metropolitian ,130,Apparel,2022,3,15,1,13.0,14
gzxz130283478,32,4.2,12.299524,76.64262,12.319524,76.66262,Stormy,High,motorcycle ,Metropolitian ,225,Shoes,2022,3,30,2,11.0,11
kydb020843838,24,4.8,22.311603,73.165012,22.321603,73.175012,Fog,Low,motorcycle ,Metropolitian ,90,Outdoors,2022,3,17,3,10.0,10
rdmf779080198,37,4.0,0.0,0.0,0.03,0.03,Windy,Jam,motorcycle ,Metropolitian ,170,Snacks,2022,2,11,4,19.0,19
ehcl469358781,38,4.9,0.0,0.0,0.01,0.01,Windy,Low,motorcycle ,Urban ,145,Sports,2022,3,21,0,9.0,9
fwqj187141157,34,4.5,13.022394,80.242439,13.092394,80.312439,Sandstorms,Low,motorcycle ,Metropolitian ,125,Cosmetics,2022,3,6,6,23.0,23
wtxw253240761,28,4.9,0.0,0.0,0.06,0.06,Windy,Jam,scooter ,Other,110,Cosmetics,2022,2,17,3,20.0,20
hdkj460715013,25,4.7,19.103249,72.846749,19.213249,72.956749,Stormy,Low,motorcycle ,Metropolitian ,95,Toys,2022,3,10,3,22.0,23
gnky574209256,25,5.0,21.170798,72.790489,21.240798,72.860489,Stormy,Medium,motorcycle ,Metropolitian ,80,Electronics,2022,3,31,3,17.0,17
rkzy415051291,38,4.8,26.913987,75.752891,26.943987,75.782891,Sunny,Low,scooter ,Metropolitian ,65,Sports,2022,4,3,6,23.0,23
qqzf648044793,24,4.6,23.353783,85.326967,23.383783,85.356967,Stormy,Jam,scooter ,Metropolitian ,95,Home,2022,3,30,2,19.0,19
fzyw265961472,35,4.7,17.429585,78.392621,17.539585,78.502621,Sunny,Low,scooter ,Urban ,135,Shoes,2022,3,8,1,23.0,23
wupz472569845,36,5.0,0.0,0.0,0.06,0.06,Windy,Medium,motorcycle ,Metropolitian ,130,Books,2022,3,21,0,17.0,17
aavm876228553,21,4.7,21.160522,72.771477,21.200522,72.811477,Windy,Medium,motorcycle ,Metropolitian ,135,Home,2022,3,13,6,15.0,15
adcv392099635,38,4.0,0.0,0.0,0.02,0.02,Sandstorms,Low,motorcycle ,Metropolitian ,135,Clothing,2022,2,11,4,9.0,9
euku626650108,29,4.6,17.455894,78.375467,17.505894,78.425467,Windy,Jam,motorcycle ,Metropolitian ,65,Kitchen,2022,3,15,1,19.0,19
ccdq506656768,38,4.9,12.299524,76.64262,12.339524,76.68262,Windy,High,motorcycle ,Metropolitian ,245,Pet Supplies,2022,3,15,1,13.0,13
vhjm046034832,38,5.0,0.0,0.0,0.02,0.02,Cloudy,Low,motorcycle ,Urban ,85,Sports,2022,4,5,1,9.0,9
nzrr293406504,21,4.9,17.411028,78.329645,17.541028,78.459645,Sandstorms,Jam,scooter ,Metropolitian ,135,Electronics,2022,3,6,6,21.0,21
qdiz116944081,27,4.9,22.753839,75.897429,22.843839,75.987429,Sunny,Jam,motorcycle ,Urban ,14,Grocery,2022,3,16,2,19.0,19
zfah557831274,30,4.0,11.025083,77.015393,11.045083,77.035393,Windy,Low,motorcycle ,Metropolitian ,28,Grocery,2022,3,13,6,9.0,9
tbbw762472363,29,4.6,21.157735,72.768778,21.197735,72.808778,Sandstorms,High,scooter ,Metropolitian ,90,Jewelry,2022,3,7,0,12.0,12
cyry644771683,21,4.5,26.956431,75.776649,26.976431,75.796649,Stormy,Low,scooter ,Urban ,90,Toys,2022,3,24,3,9.0,9
vxxu148225914,21,4.6,13.081878,80.248519,13.121878,80.288519,Sunny,High,motorcycle ,Metropolitian ,70,Skincare,2022,3,1,1,13.0,13
yzzt542696540,32,3.9,30.366322,78.070453,30.476322,78.180453,Windy,Jam,scooter ,Metropolitian ,215,Snacks,2022,2,14,0,21.0,21
wrri964346708,24,4.8,17.430448,78.418213,17.440448,78.428213,Sunny,Low,motorcycle ,Metropolitian ,110,Outdoors,2022,3,7,0,8.0,8
dewu325155548,22,5.0,17.433809,78.386744,17.493809,78.446744,Sandstorms,Low,motorcycle ,Metropolitian ,85,Shoes,2022,3,26,5,23.0,23
eaur513715420,26,4.4,12.935662,77.61413,13.065662,77.74413,Cloudy,Medium,scooter ,Metropolitian ,195,Kitchen,2022,3,20,6,19.0,19
fudc156448676,38,4.8,22.753839,75.897429,22.823839,75.967429,Fog,Jam,motorcycle ,Metropolitian ,225,Outdoors,2022,3,16,2,20.0,20
lizs140453639,37,4.7,21.185047,72.80859,21.225047,72.84859,Cloudy,High,scooter ,Metropolitian ,125,Kitchen,2022,3,5,5,12.0,12
wfnx980686378,25,4.7,0.0,0.0,0.09,0.09,Sandstorms,Jam,scooter ,Metropolitian ,130,Sports,2022,2,18,4,19.0,19
esqb204353842,38,4.2,17.41233,78.449654,17.49233,78.529654,Sandstorms,Medium,motorcycle ,Metropolitian ,165,Toys,2022,4,4,0,18.0,18
vqwd364782094,35,4.6,12.933284,77.615428,12.953284,77.635428,Windy,High,motorcycle ,Metropolitian ,235,Jewelry,2022,3,9,2,11.0,12
xcyh007128220,33,4.8,17.428294,78.404423,17.468294,78.444423,Fog,High,scooter ,Metropolitian ,160,Kitchen,2022,3,15,1,13.0,13
ezuu985369530,29,3.4,11.016298,76.972076,11.096298,77.052076,Sunny,Low,motorcycle ,Metropolitian ,215,Home,2022,3,20,6,23.0,23
tipz847947390,33,4.8,22.745536,75.893106,22.775536,75.923106,Cloudy,Low,scooter ,Metropolitian ,80,Home,2022,3,7,0,23.0,23
mplw920544748,28,4.7,12.979166,77.640709,13.069166,77.730709,Sandstorms,Medium,motorcycle ,Urban ,125,Outdoors,2022,3,6,6,18.0,18
ykno823782794,27,4.5,17.431477,78.40035,17.511477,78.48035,Cloudy,Jam,motorcycle ,Metropolitian ,190,Shoes,2022,3,14,0,20.0,20
xtfn791977265,22,4.0,17.458998,78.500366,17.538998,78.580366,Stormy,Jam,motorcycle ,Metropolitian ,160,Outdoors,2022,3,14,0,20.0,21
ctom720434720,36,4.7,10.96185,76.971082,11.02185,77.031082,Sunny,Jam,motorcycle ,Metropolitian ,80,Pet Supplies,2022,3,15,1,19.0,19
vvly400456090,37,4.7,22.695207,75.866059,22.785207,75.956059,Windy,Low,motorcycle ,Metropolitian ,115,Shoes,2022,4,4,0,23.0,23
etso153321751,21,4.8,22.732225,75.874765,22.822225,75.964765,Stormy,Jam,motorcycle ,Metropolitian ,145,Kitchen,2022,3,27,6,20.0,20
rdoe175515804,24,4.8,12.914264,77.6784,12.984264,77.7484,Windy,Jam,van,Metropolitian ,125,Snacks,2022,3,23,2,19.0,19
zdrs093270017,23,4.9,15.561295,73.749478,15.591295,73.779478,Stormy,Medium,scooter ,Metropolitian ,135,Home,2022,2,17,3,18.0,18
vkxb186395413,24,4.9,18.533811,73.899315,18.663811,74.029315,Windy,Medium,motorcycle ,Urban ,75,Outdoors,2022,3,27,6,17.0,18
xeeo470731703,22,4.9,13.005801,80.250744,13.015801,80.260744,Sandstorms,High,motorcycle ,Metropolitian ,80,Apparel,2022,3,13,6,11.0,11
woxn606382530,20,5.0,12.316967,76.603067,12.326967,76.613067,Cloudy,Low,scooter ,Urban ,85,Kitchen,2022,3,11,4,9.0,9
fbqt319010454,32,4.6,25.449659,81.839744,25.509659,81.899744,Stormy,Low,motorcycle ,Metropolitian ,135,Electronics,2022,2,17,3,23.0,23
lluh662211905,31,4.3,12.933298,77.614293,13.043298,77.724293,Sunny,Medium,motorcycle ,Metropolitian ,185,Clothing,2022,3,10,3,17.0,17
pzbq153170240,32,5.0,22.515082,88.36783,22.555082,88.40783,Stormy,High,motorcycle ,Metropolitian ,165,Snacks,2022,2,17,3,14.0,14
xofz252111661,37,5.0,30.327968,78.046106,30.337968,78.056106,Sunny,Low,motorcycle ,Metropolitian ,80,Shoes,2022,2,13,6,10.0,11
tmnb213861572,20,4.8,12.323225,76.630028,12.453225,76.760028,Stormy,Low,motorcycle ,Metropolitian ,80,Shoes,2022,4,4,0,23.0,23
uqdd884180693,38,4.3,26.956431,75.776649,27.006431,75.826649,Stormy,Jam,scooter ,Metropolitian ,155,Jewelry,2022,3,24,3,21.0,21
fzqk807587483,27,4.0,11.021278,76.995017,11.131278,77.105017,Cloudy,Medium,scooter ,Metropolitian ,155,Jewelry,2022,3,20,6,18.0,18
plpr706052035,36,4.5,21.17106,72.789292,21.21106,72.829292,Stormy,High,motorcycle ,Metropolitian ,125,Skincare,2022,3,9,2,14.0,14
kovf937439544,25,4.7,22.725835,75.887648,22.735835,75.897648,Sandstorms,Low,scooter ,Urban ,50,Snacks,2022,3,30,2,10.0,10
snea207847510,35,4.8,22.761593,75.886362,22.811593,75.936362,Fog,Jam,motorcycle ,Metropolitian ,180,Toys,2022,3,11,4,20.0,20
ishn299406561,30,4.8,13.054347,80.257221,13.104347,80.307221,Sunny,Low,van,Urban ,95,Clothing,2022,3,1,1,22.0,22
aicr958430003,26,4.9,18.592718,73.773572,18.652718,73.833572,Sandstorms,Medium,scooter ,Metropolitian ,130,Skincare,2022,3,26,5,18.0,18
ycwl731825549,38,5.0,11.000762,76.981876,11.060762,77.041876,Windy,Medium,scooter ,Metropolitian ,130,Snacks,2022,3,15,1,18.0,18
aymq838059563,35,4.8,13.02978,80.208812,13.07978,80.258812,Sandstorms,Low,scooter ,Metropolitian ,135,Pet Supplies,2022,3,11,4,23.0,23
kntj016417308,28,4.9,26.482581,80.315628,26.622581,80.455628,Fog,Low,scooter ,Metropolitian ,110,Clothing,2022,2,18,4,0.0,0
pbbe757998963,24,4.1,12.972161,77.596014,13.032161,77.656014,Windy,Low,motorcycle ,Metropolitian ,135,Home,2022,4,3,6,22.0,22
qdws353421423,32,4.6,22.722634,75.886959,22.792634,75.956959,Sunny,Medium,motorcycle ,Metropolitian ,130,Books,2022,3,2,2,18.0,18
sekj030619349,34,4.7,19.207222,72.972281,19.267222,73.032281,Sandstorms,Jam,motorcycle ,Urban ,150,Shoes,2022,4,3,6,20.0,20
bpup536939414,21,4.7,22.695207,75.866059,22.765207,75.936059,Stormy,Jam,motorcycle ,Metropolitian ,115,Home,2022,3,18,4,20.0,20
nfkp770376075,30,4.1,11.008638,76.984311,11.078638,77.054311,Stormy,Medium,motorcycle ,Metropolitian ,205,Electronics,2022,4,2,5,17.0,17
dcud054627845,32,4.8,21.186608,72.794136,21.226608,72.834136,Stormy,Medium,motorcycle ,Urban ,185,Toys,2022,3,17,3,16.0,16
hqes697765024,33,3.9,11.003681,76.975525,11.073681,77.045525,Sandstorms,Medium,scooter ,Metropolitian ,175,Electronics,2022,3,18,4,17.0,17
ynfi866317694,35,4.9,21.149569,72.772697,21.189569,72.812697,Windy,High,motorcycle ,Metropolitian ,150,Electronics,2022,3,7,0,12.0,13
zeob784266668,30,4.8,11.003681,76.975525,11.063681,77.035525,Fog,Medium,motorcycle ,Metropolitian ,90,Kitchen,2022,4,5,1,18.0,18
apkt395706889,39,4.5,18.554382,73.798206,18.614382,73.858206,Stormy,Jam,scooter ,Metropolitian ,130,Snacks,2022,3,5,5,21.0,22
nytn461701311,33,4.8,23.355164,85.324097,23.385164,85.354097,Windy,Medium,motorcycle ,Metropolitian ,180,Books,2022,3,1,1,18.0,18
ufef747738614,26,4.5,23.211529,77.419399,23.261529,77.469399,Fog,Jam,motorcycle ,Metropolitian ,100,Books,2022,2,17,3,21.0,21
begl134724482,21,4.7,26.902908,75.792934,26.922908,75.812934,Sunny,Low,motorcycle ,Metropolitian ,60,Outdoors,2022,4,5,1,10.0,10
idgy315220933,20,4.6,23.357804,85.325146,23.447804,85.415146,Stormy,Jam,scooter ,Metropolitian ,75,Electronics,2022,3,12,5,19.0,19
qzrn140670573,37,4.0,23.351058,85.325731,23.461058,85.435731,Sandstorms,Jam,motorcycle ,Metropolitian ,210,Sports,2022,3,31,3,20.0,20
xfnt252241464,26,4.9,17.430448,78.418213,17.540448,78.528213,Sunny,Jam,van,Metropolitian ,80,Toys,2022,3,12,5,19.0,19
vtav078124312,22,4.5,17.424114,78.347554,17.484114,78.407554,Sandstorms,Low,motorcycle ,Urban ,115,Outdoors,2022,3,26,5,23.0,23
pfjn040397303,28,4.9,18.520016,73.830547,18.600016,73.910547,Cloudy,Jam,scooter ,Metropolitian ,170,Books,2022,3,2,2,20.0,20
xxus249426680,37,3.5,11.006686,76.951736,11.076686,77.021736,Sandstorms,Jam,scooter ,Metropolitian ,205,Jewelry,2022,3,29,1,21.0,21
zbcs216339350,21,4.3,22.725835,75.887648,22.735835,75.897648,Stormy,Low,motorcycle ,Metropolitian ,85,Pet Supplies,2022,3,24,3,8.0,8
xgpt305045827,30,4.8,26.849596,75.800512,26.879596,75.830512,Windy,Medium,scooter ,Metropolitian ,140,Snacks,2022,3,24,3,18.0,18
bqha472882427,34,4.2,23.351489,85.324253,23.431489,85.404253,Sandstorms,Jam,scooter ,Metropolitian ,155,Kitchen,2022,3,8,1,20.0,20
xwuh575839055,30,4.3,15.496162,73.825364,15.576162,73.905364,Sandstorms,Jam,motorcycle ,Metropolitian ,175,Sports,2022,2,16,2,21.0,21
diuo905966696,21,4.9,12.352058,76.60665,12.412058,76.66665,Sandstorms,Jam,motorcycle ,Other,70,Snacks,2022,4,5,1,19.0,19
rrkf497260554,35,4.0,0.0,0.0,0.09,0.09,Fog,Medium,motorcycle ,Metropolitian ,210,Jewelry,2022,3,14,0,17.0,17
kekw593837446,20,4.5,9.979186,76.317361,10.109186,76.447361,Sandstorms,Jam,scooter ,Metropolitian ,140,Clothing,2022,2,12,5,20.0,20
dlhp456140272,28,4.7,17.422819,78.449578,17.532819,78.559578,Stormy,Medium,scooter ,Metropolitian ,145,Outdoors,2022,3,12,5,17.0,17
jjgb504806830,32,4.2,12.934179,77.615797,13.064179,77.745797,Fog,Low,motorcycle ,Metropolitian ,190,Toys,2022,3,27,6,23.0,0
nzys678033734,35,4.8,12.972532,77.608179,12.992532,77.628179,Sunny,Low,motorcycle ,Metropolitian ,85,Electronics,2022,3,9,2,9.0,10
poei135687580,26,4.8,23.355164,85.324097,23.365164,85.334097,Sandstorms,Low,motorcycle ,Metropolitian ,65,Electronics,2022,3,5,5,8.0,8
lfgq216468566,21,4.8,23.359033,85.325347,23.419033,85.385347,Windy,Medium,scooter ,Metropolitian ,100,Apparel,2022,3,3,3,17.0,17
ntsz483048511,32,5.0,26.956431,75.776649,27.006431,75.826649,Windy,Jam,motorcycle ,Urban ,215,Skincare,2022,3,28,0,19.0,19
lkfs145352387,22,4.4,26.956431,75.776649,27.086431,75.906649,Cloudy,Medium,scooter ,Metropolitian ,175,Toys,2022,3,23,2,17.0,17
rbef101747591,27,4.2,18.592718,73.773572,18.612718,73.793572,Sandstorms,High,motorcycle ,Metropolitian ,185,Apparel,2022,3,3,3,11.0,11
vpgt555424025,23,4.9,18.536718,73.830327,18.626718,73.920327,Sunny,Medium,motorcycle ,Metropolitian ,120,Sports,2022,3,4,4,18.0,18
tpod651450754,37,4.9,30.328174,78.049117,30.468174,78.189117,Stormy,Jam,motorcycle ,Metropolitian ,195,Kitchen,2022,2,18,4,19.0,20
hlgd324536668,33,4.6,0.0,0.0,0.09,0.09,Fog,Jam,scooter ,Metropolitian ,180,Electronics,2022,3,8,1,21.0,22
aual306364443,36,4.8,22.538999,88.322337,22.668999,88.452337,Sunny,Medium,van,Metropolitian ,145,Outdoors,2022,2,14,0,18.0,18
zawj660763479,24,4.8,21.186884,72.793616,21.236884,72.843616,Cloudy,Jam,motorcycle ,Metropolitian ,140,Outdoors,2022,3,7,0,21.0,21
cfys075752851,34,3.5,22.75004,75.902847,22.82004,75.972847,Sunny,Jam,scooter ,Metropolitian ,155,Books,2022,3,27,6,20.0,20
gmmn097989786,37,4.7,30.905562,75.832841,30.995562,75.922841,Fog,Low,motorcycle ,Metropolitian ,145,Skincare,2022,2,12,5,23.0,23
rvjt573495950,28,4.5,22.75004,75.902847,22.81004,75.962847,Cloudy,Jam,motorcycle ,Metropolitian ,27,Grocery,2022,3,1,1,20.0,20
wscy201397518,29,4.9,23.351058,85.325731,23.381058,85.355731,Cloudy,Jam,motorcycle ,Metropolitian ,140,Kitchen,2022,3,13,6,19.0,19
aytm224677841,34,4.6,22.310237,73.158921,22.360237,73.208921,Fog,Jam,van,Metropolitian ,165,Electronics,2022,3,26,5,20.0,21
pyxb864321185,33,4.5,23.333017,85.3172,23.363017,85.3472,Sunny,Medium,motorcycle ,Metropolitian ,105,Outdoors,2022,3,19,5,17.0,17
rdbi016118021,35,4.8,12.323994,76.626167,12.453994,76.756167,Windy,Jam,motorcycle ,Metropolitian ,195,Snacks,2022,3,2,2,19.0,19
wnut022355302,26,4.8,26.913726,75.75282,26.953726,75.792821,Windy,High,motorcycle ,Other,90,Electronics,2022,3,5,5,14.0,14
wywh550384152,34,4.2,11.001852,76.976268,11.071852,77.046268,Windy,Jam,van,Metropolitian ,180,Electronics,2022,3,10,3,21.0,21
sfdm618815921,30,4.9,22.74806,75.8934,22.80806,75.9534,Sunny,Jam,scooter ,Metropolitian ,85,Jewelry,2022,3,11,4,20.0,20
izgd070241386,32,4.7,11.003669,76.976494,11.053669,77.026494,Cloudy,Medium,scooter ,Metropolitian ,85,Books,2022,3,3,3,17.0,17
rudn776430261,28,4.9,22.727021,75.884167,22.767021,75.924167,Stormy,High,van,Urban ,50,Sports,2022,3,24,3,14.0,14
xktp313680929,25,4.6,12.975377,77.696664,13.025377,77.746664,Stormy,Low,motorcycle ,Metropolitian ,90,Apparel,2022,3,21,0,22.0,22
uhoc750154995,27,4.6,22.732225,75.874765,22.802225,75.944765,Sunny,Low,motorcycle ,Metropolitian ,130,Sports,2022,3,20,6,22.0,22
yrzf926850479,24,4.9,22.761226,75.887522,22.891226,76.017522,Sandstorms,Jam,van,Metropolitian ,105,Outdoors,2022,3,10,3,21.0,21
yuqb400103668,31,4.6,19.221315,72.862381,19.291315,72.932381,Cloudy,Low,van,Urban ,125,Apparel,2022,4,4,0,23.0,0
oube658949230,20,4.9,22.751234,75.88949,22.801234,75.93949,Cloudy,Jam,scooter ,Metropolitian ,125,Books,2022,3,7,0,20.0,20
sduu202461461,32,4.9,15.561295,73.749478,15.621295,73.809478,Sunny,Jam,motorcycle ,Other,95,Apparel,2022,2,13,6,21.0,22
inkk927003325,32,4.1,11.006686,76.951736,11.086686,77.031736,Sandstorms,Jam,scooter ,Metropolitian ,185,Snacks,2022,3,4,4,21.0,21
hmle194086531,23,5.0,19.176269,72.836721,19.246269,72.906721,Stormy,Low,motorcycle ,Metropolitian ,65,Books,2022,3,29,1,23.0,23
czeo283262742,28,4.8,13.066762,80.251865,13.156762,80.341865,Sunny,Medium,motorcycle ,Urban ,90,Toys,2022,3,23,2,18.0,18
utub452630113,22,4.7,25.451517,81.832616,25.461517,81.842616,Stormy,Low,scooter ,Metropolitian ,60,Home,2022,2,15,1,9.0,9
xmkg895265986,27,5.0,22.569367,88.433187,22.699367,88.563187,Fog,Medium,motorcycle ,Metropolitian ,26,Grocery,2022,2,14,0,18.0,18
wkmy914690817,35,4.9,17.433809,78.386744,17.483809,78.436744,Sunny,Jam,van,Metropolitian ,105,Outdoors,2022,3,17,3,21.0,21
dirj189805171,33,4.0,23.264015,77.408236,23.304015,77.448236,Sandstorms,Medium,scooter ,Metropolitian ,165,Outdoors,2022,2,13,6,16.0,16
wpgb326257534,33,4.5,18.546947,73.900626,18.616947,73.970626,Windy,Medium,motorcycle ,Metropolitian ,130,Pet Supplies,2022,3,18,4,19.0,19
ujct197101741,37,4.0,11.008638,76.984311,11.038638,77.014311,Stormy,Medium,scooter ,Metropolitian ,160,Snacks,2022,3,30,2,18.0,18
cchl911029852,38,5.0,13.081878,80.248519,13.141878,80.308519,Fog,Low,scooter ,Metropolitian ,19,Grocery,2022,3,30,2,23.0,23
fzdt758816838,28,5.0,11.010375,76.95295,11.090375,77.03295,Cloudy,Low,van,Metropolitian ,130,Snacks,2022,3,25,4,23.0,23
losy350041129,37,4.0,10.003064,76.307589,10.073064,76.377589,Sunny,Jam,motorcycle ,Metropolitian ,160,Jewelry,2022,2,14,0,21.0,21
cagj364190224,37,4.6,19.103249,72.846749,19.113249,72.856749,Fog,Low,scooter ,Metropolitian ,95,Apparel,2022,3,9,2,8.0,8
geuo206828746,36,4.7,19.091458,72.827808,19.141458,72.877808,Stormy,Jam,scooter ,Urban ,145,Clothing,2022,3,28,0,22.0,22
cnqq112821067,31,4.1,23.232537,77.429845,23.312537,77.509845,Sandstorms,Jam,motorcycle ,Metropolitian ,190,Snacks,2022,2,14,0,19.0,19
trrr082173645,39,4.6,12.933298,77.614293,13.003298,77.684293,Windy,Low,scooter ,Metropolitian ,135,Toys,2022,3,23,2,23.0,23
oxwv228673148,30,4.7,22.745536,75.893106,22.855536,76.003106,Stormy,Jam,motorcycle ,Metropolitian ,185,Sports,2022,3,12,5,20.0,20
zesi217564105,28,4.8,18.51421,73.838429,18.60421,73.928429,Fog,Low,motorcycle ,Urban ,115,Electronics,2022,3,12,5,23.0,23
evif527678874,35,4.6,22.651847,75.881991,22.741847,75.971991,Windy,Jam,scooter ,Metropolitian ,145,Skincare,2022,3,8,1,19.0,19
ssul685295999,29,4.3,9.988483,76.295211,9.998483,76.305211,Sunny,High,motorcycle ,Urban ,240,Jewelry,2022,2,13,6,11.0,11
npww759663298,26,4.5,17.455894,78.375467,17.495894,78.415467,Sunny,High,van,Urban ,60,Snacks,2022,3,13,6,12.0,12
zilu192651272,21,4.8,26.910262,75.783013,26.950262,75.823013,Sandstorms,Medium,motorcycle ,Metropolitian ,140,Apparel,2022,3,19,5,15.0,15
bbnp793151805,34,4.8,11.001753,76.986241,11.061753,77.046241,Cloudy,Jam,motorcycle ,Metropolitian ,170,Pet Supplies,2022,3,17,3,20.0,20
vssa793612365,34,4.6,21.157735,72.768778,21.267735,72.878778,Fog,Jam,scooter ,Metropolitian ,245,Cosmetics,2022,3,14,0,19.0,19
btvb176667866,23,4.8,11.006686,76.951736,11.056686,77.001736,Sunny,Medium,motorcycle ,Metropolitian ,21,Grocery,2022,3,17,3,17.0,17
xvij441523694,24,4.6,26.891191,75.802083,26.911191,75.822083,Cloudy,Low,motorcycle ,Urban ,95,Electronics,2022,3,26,5,10.0,10
zcwv023640772,30,4.2,21.160522,72.771477,21.220522,72.831477,Windy,Jam,motorcycle ,Urban ,170,Kitchen,2022,3,11,4,20.0,20
eioz812261832,36,4.9,17.41233,78.449654,17.43233,78.469654,Sandstorms,Low,scooter ,Metropolitian ,120,Cosmetics,2022,3,26,5,9.0,9
raqh783678352,36,4.5,22.728163,75.884212,22.788163,75.944212,Sunny,Jam,scooter ,Metropolitian ,90,Toys,2022,3,21,0,22.0,22
xibd761176090,20,4.6,12.978453,77.643685,13.048453,77.713685,Sunny,Jam,motorcycle ,Metropolitian ,28,Grocery,2022,4,2,5,19.0,19
bayt089153732,33,4.7,21.160522,72.771477,21.250522,72.861477,Sandstorms,Medium,scooter ,Metropolitian ,120,Clothing,2022,3,4,4,18.0,18
wcsz768106006,39,4.9,18.536562,73.896485,18.626562,73.986485,Sunny,Jam,van,Metropolitian ,85,Electronics,2022,3,31,3,19.0,20
ztiz566619440,21,4.9,25.450377,81.834236,25.520377,81.904236,Cloudy,Jam,motorcycle ,Metropolitian ,175,Sports,2022,2,14,0,21.0,21
tvzd315838091,39,5.0,12.914264,77.6784,12.974264,77.7384,Windy,Jam,scooter ,Metropolitian ,170,Cosmetics,2022,3,13,6,20.0,20
drxp267042138,32,4.2,18.563934,73.915367,18.673935,74.025367,Stormy,Jam,scooter ,Metropolitian ,210,Skincare,2022,3,6,6,20.0,20
zbhm732271832,31,4.6,12.933298,77.614293,13.063298,77.744293,Sunny,Jam,motorcycle ,Metropolitian ,90,Sports,2022,3,10,3,20.0,20
uyun053163697,30,4.6,27.165108,78.015053,27.225108,78.075053,Stormy,Medium,motorcycle ,Metropolitian ,145,Home,2022,2,17,3,18.0,18
epnz418384749,27,4.8,15.576683,73.75575,15.626683,73.80575,Cloudy,Low,motorcycle ,Metropolitian ,85,Pet Supplies,2022,2,17,3,22.0,22
sasd992092809,36,4.8,22.695207,75.866059,22.705207,75.876059,Fog,High,scooter ,Metropolitian ,190,Sports,2022,3,24,3,11.0,11
inos044904604,25,5.0,0.0,0.0,0.09,0.09,Fog,Jam,motorcycle ,Urban ,205,Outdoors,2022,3,20,6,20.0,20
wlkf728859470,30,4.8,21.160522,72.771477,21.200522,72.811477,Windy,High,scooter ,Metropolitian ,150,Sports,2022,3,28,0,14.0,14
rdny742389954,22,4.8,26.88842,75.800689,26.99842,75.910689,Sunny,Medium,motorcycle ,Metropolitian ,95,Pet Supplies,2022,3,10,3,18.0,18
kxmi763162719,21,4.7,26.913483,75.803139,26.963483,75.853139,Stormy,Medium,motorcycle ,Metropolitian ,140,Clothing,2022,3,19,5,18.0,18
